"response_id","language","age_group","age1517","age1821","age2224","age_minor_adult","numerical_age","ar","as","at","au","av","aw","ax","ay","az","ba","bb","bc","bd","be","bf","bg","bh","bi","bj","bk","bl","bm","bn","bo","bp","bq","br","bs","race","bt","bu","bv","bw","bx","by","bz","ca","cb","cc","cd","ce","cf","survey_source","cbo_involvement","ck","cl","cm","cn","co","cp","cq","cr","cs","ct","cu","cv","cw","cx","cy","q10","q10a","q10b","dd","de","df","favorite_movie","q12","q12a","dk","dl","dm","dn","do","dp","dq","dr","ds","dt","du","dv","dx","dy","dz","ea","eb","ec","ed","ef","eg","eh","ei","ej","ek","el","em","en","eo","ep","eq","er","es","et","eu","ev","ew","ex","ey","q19","q20","fc","fd","fe","ff","fg","fh","fi","fj","fk","fl","q22","fo","fp","fq","fr","fs","ft","fu","fv","fw","fx","sex_at_birth","q24","ga","gb","gc","gd","ge","gf","gg","q25","q26","q27","q28","org","org_spa","org_sp_an","spa_final_respondent","spa_name_final_respondent","zipcode_clean_respondent","age_wt","nh_race","acs_race","race_wt","sex_wt","spa_wt","weights_a1","weights_a2","weights_a3","weights_final"
136336267,1,2,0,1,0,2,19,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,3,4,4,3,4,4,3,4,4,2,1,1,2,1,1,1,4,NA,4,4,4,"The Crown",1,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,3,4,3,"Famous Amos",6,1,1,1,1,6,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,"90745",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"51","South",6,8,"South Bay","90745",1.1320941575718,"nh_white","nh_white",2.68143771256302,1.21570023966338,1.31382052787373,1.1320941575718,3.03563996828528,3.69042823697616,4.84856037438414
136352965,1,1,1,0,0,1,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,3,4,4,4,4,3,3,4,3,3,2,2,2,4,1,1,5,NA,2,2,2,"I don't really have a favorite movie but one of my favorite television show is called the umbrella academy especially in Spanish dub",1,2,2,2,2,2,3,3,2,2,2,2,2,2,3,4,3,4,4,4,"Watermelon",6,3,2,2,3,6,6,2,3,3,2,3,3,3,3,3,6,5,3,5,3,"90018",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,"51","South",6,6,"South","90018",0.771323119762698,"latinx","latino",1.09688073364118,0.845489762234009,0.426520024006104,0.771323119762698,0.846049469479711,0.715326164788611,0.305100932977832
136353022,1,1,1,0,0,1,17,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,2,2,2,5,4,4,5,5,4,6,1,1,1,3,6,1,6,NA,4,1,4," wrong turn",1,5,2,4,5,5,4,2,2,2,1,4,4,2,4,1,4,5,1,3,"TorTrix",1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,6,6,6,6,1,"90004",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,"51","South",6,4,"Metro","90004",0.771323119762698,"NA","nh_other",0.403590118954918,0.845489762234009,0.687491525901725,0.771323119762698,0.311298389657706,0.263199601455523,0.180947495621384
136353439,1,1,1,0,0,1,15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,4,4,4,4,4,4,4,4,4,2,1,2,1,3,1,1,4,NA,4,4,4,"My tv show has to be the walking dead",1,4,4,4,4,4,2,2,2,2,2,3,2,2,4,4,4,3,4,3,"My favorites snack is a mango",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,"90247",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"51","South",6,8,"South Bay","90247",0.771323119762698,"latinx","latino",1.09688073364118,1.21570023966338,1.31382052787373,0.771323119762698,0.846049469479711,1.02854254281356,1.3513203065399
136357625,1,1,1,0,0,1,17,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,1,4,4,4,4,4,3,3,4,3,3,3,2,2,3,1,1,3,NA,3,3,3,"Everything,Everything",1,3,3,3,3,3,2,2,2,2,2,2,2,2,4,4,4,4,4,4,"Takis",5,5,5,5,5,5,5,5,5,3,3,3,3,6,2,4,5,2,2,5,3,"90044",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"51","South",6,6,"South","90044",0.771323119762698,"latinx","latino",1.09688073364118,0.845489762234009,0.426520024006104,0.771323119762698,0.846049469479711,0.715326164788611,0.305100932977832
136360573,1,2,0,1,0,2,20,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,3,1,2,2,2,1,1,1,1,2,4,4,4,3,4,5,1,2,NA,2,2,2,"Dragon ball z",1,4,2,2,2,2,4,2,2,3,3,3,1,1,1,2,2,1,4,4,"Chips",6,1,1,1,1,6,6,1,6,1,1,1,1,2,2,1,2,1,1,6,2,"91342",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org12","San Fernando Valley",2,3,"San Gabriel","91342",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,1.5815947228455,1.1320941575718,1.24177227010825,1.50962284637794,2.38761152731835
136363679,1,2,0,1,0,2,19,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,4,3,2,4,2,2,2,4,2,5,2,2,3,2,1,1,4,NA,2,4,3,"House of dragons",1,3,3,2,2,4,3,2,2,3,2,3,3,2,3,3,4,4,1,1,"Pizza",1,4,1,2,5,5,5,1,5,1,1,1,2,1,2,4,1,4,1,4,5,"90009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,"75","San Gabriel Valley",3,5,"West","90009",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,1.54268154967763,1.1320941575718,1.24177227010825,1.50962284637794,2.32886731207907
136363749,1,3,0,0,1,2,21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,2,3,4,2,3,2,4,3,2,4,4,2,3,2,3,1,2,NA,1,4,3,2,"All American",1,4,4,4,3,3,3,2,2,3,2,3,3,2,2,2,4,4,1,1,"Oreos",1,3,1,2,6,6,6,2,6,1,1,2,3,1,3,4,2,4,1,5,3,"90012",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,"75","San Gabriel Valley",3,4,"Metro","90012",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.687491525901725,1.1320941575718,1.24177227010825,1.04990574140261,0.721801300209861
136364824,1,2,0,1,0,2,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,5,NA,3,3,3,"outer banks",1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,"chips",3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,"90008",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"51","South",6,6,"South","90008",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,0.426520024006104,1.1320941575718,1.24177227010825,1.50962284637794,0.64388437267728
136365013,1,1,1,0,0,1,15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,3,2,2,3,2,3,2,4,4,4,4,4,2,3,2,3,5,NA,2,2,2,"Bad Boys: Ride or Die",1,2,2,2,3,3,2,2,3,2,2,3,2,3,3,2,2,2,2,3,"Hot Chips and Jolly Ranchers",6,4,1,1,1,1,6,1,6,3,2,3,2,2,2,3,3,3,2,3,4,"90037",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,"51","South",6,6,"South","90037",0.771323119762698,"latinx","latino",1.09688073364118,1.21570023966338,0.426520024006104,0.771323119762698,0.846049469479711,1.02854254281356,0.438693990052139
136365608,1,1,1,0,0,1,16,NA,1,NA,NA,NA,NA,NA,NA,NA,"[Other race. Please write in:] I really don't know, I know I'm black and might be mixed with indigenous.",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,1,2,4,3,4,4,3,2,4,3,3,1,4,1,3,1,3,5,NA,3,4,3,"My favorite shows at the moment are blood brecade battle, jujutsu keisen, dungeon meshi and chainsawman",1,4,3,4,3,5,2,2,3,1,2,2,3,2,3,2,2,1,2,1,"I don't know I have too many",1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,3,"90003",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,"51","South",6,6,"South","90003",0.771323119762698,"nh_twoormor","nh_other",0.403590118954918,0.845489762234009,0.426520024006104,0.771323119762698,0.311298389657706,0.263199601455523,0.112259900331207
136365672,1,3,0,0,1,2,19,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,4,4,4,4,4,4,4,4,4,2,2,2,2,4,1,1,2,NA,3,2,2,"You g Sheldon",1,2,2,2,1,2,2,2,2,2,2,3,3,3,2,4,2,2,3,2,"Candy",3,3,3,2,6,6,6,2,6,4,4,3,4,3,3,3,3,5,5,5,5,"90011",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,"75","San Gabriel Valley",3,6,"South","90011",1.1320941575718,"nh_white","nh_white",2.68143771256302,1.21570023966338,0.426520024006104,1.1320941575718,3.03563996828528,3.69042823697616,1.57404154022787
136365697,1,2,0,1,0,2,23,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,4,2,3,3,3,2,2,2,2,3,NA,5,2,3,1,3,3,NA,2,4,2,"Fire country",1,4,3,2,1,3,3,2,2,2,2,3,1,4,4,4,4,4,4,4,"Gum",2,2,2,2,6,6,6,2,6,1,2,2,2,2,3,3,4,2,4,4,4,"90010",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,"75","San Gabriel Valley",3,4,"Metro","90010",1.1320941575718,"nh_white","nh_white",2.68143771256302,1.21570023966338,0.687491525901725,1.1320941575718,3.03563996828528,3.69042823697616,2.53713813986955
136365849,1,2,0,1,0,2,21,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,4,2,3,4,4,4,4,4,2,3,2,3,1,4,1,1,4,NA,3,3,3,"Rick and Morty and The Boondocks",1,4,4,4,4,4,2,2,2,2,2,2,2,2,3,4,4,4,4,4,"Blue Doritos",1,1,3,3,3,1,1,1,1,4,2,2,1,2,3,3,4,4,3,4,2,"90044",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"51","South",6,6,"South","90044",1.1320941575718,"nh_black","nh_black",0.442724626389808,0.845489762234009,0.426520024006104,1.1320941575718,0.50120596294906,0.423764510444068,0.180744049167539
136367982,1,3,0,0,1,2,24,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,4,3,3,3,4,4,4,4,4,2,1,2,1,1,1,1,4,NA,3,3,2,"Good doctor",1,4,4,3,3,3,3,3,2,2,2,3,3,2,4,4,4,4,4,4,"Ice cream black cherry",2,2,2,2,3,3,5,4,5,2,2,1,4,4,3,4,3,4,2,4,5,"90009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,"75","San Gabriel Valley",3,5,"West","90009",1.1320941575718,"nh_aian","nh_aian",0.0765235673436478,0.845489762234009,1.54268154967763,1.1320941575718,0.0866318835062958,0.0732463705876224,0.112995824486375
136368170,1,2,0,1,0,2,24,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,3,2,2,2,3,2,3,3,3,2,2,2,2,2,1,1,4,NA,4,4,4,"Traker",1,4,4,4,3,3,2,2,2,2,2,3,3,3,4,4,4,4,4,4,"Ice cream",1,2,2,2,3,3,6,1,3,2,2,2,2,3,3,4,4,4,4,4,5,"90011",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,"75","San Gabriel Valley",3,6,"South","90011",1.1320941575718,"nh_nhpi","nh_pacisl",0.262456933889256,1.21570023966338,0.426520024006104,1.1320941575718,0.297125961470235,0.361216102569577,0.154065900739367
136369448,1,2,0,1,0,2,18,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,3,3,4,4,2,3,2,3,2,2,2,2,1,1,1,3,NA,2,2,2,"Fbi",1,1,2,2,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,3,"Chips",2,2,2,2,6,6,6,2,6,2,3,3,3,5,3,5,5,5,5,5,2,"90010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,"75","San Gabriel Valley",3,4,"Metro","90010",1.1320941575718,"nh_white","nh_white",2.68143771256302,0.845489762234009,0.687491525901725,1.1320941575718,3.03563996828528,2.56660251501358,1.76451747942989
136371658,1,3,0,0,1,2,24,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Other. Please write in:] Doesn't apply to me",NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Other. Please write in:] Doesn't apply to me",NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,5,5,3,2,NA,1,2,2,"Business Proposal",1,3,4,3,5,3,2,2,2,2,2,2,2,2,4,4,4,4,4,4,"Cherries",4,4,3,3,4,4,6,4,6,4,4,4,5,3,3,2,5,5,3,5,3,"93550",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,"45","San Fernando",2,1,"Antelope Valley","93550",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.681803888304967,1.1320941575718,1.24177227010825,1.04990574140261,0.715829816842007
136371704,1,2,0,1,0,2,21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,3,4,4,4,2,3,4,3,3,1,1,1,1,1,1,1,2,NA,3,2,2,"The Rookie",1,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,"trail mix",1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,2,"91321",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"45","San Fernando",2,2,"San Fernando","91321",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,1.60477753950546,1.1320941575718,1.24177227010825,1.04990574140261,1.68486515240074
136372184,1,1,1,0,0,1,16,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,5,2,2,3,3,2,5,3,2,3,2,4,2,1,1,4,1,NA,3,3,4,"The rookie",1,2,2,2,5,3,4,4,2,2,2,4,4,2,3,3,3,3,5,5,"Chips",6,3,1,1,1,1,1,1,1,3,1,4,1,6,6,6,6,6,6,6,4,"90022",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,"75","San Gabriel Valley",3,7,"East","90022",0.771323119762698,"latinx","latino",1.09688073364118,0.845489762234009,1.36973911303646,0.771323119762698,0.846049469479711,0.715326164788611,0.979810226489325
136387651,1,2,0,1,0,2,19,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,3,4,3,3,3,3,3,3,3,4,4,3,3,5,2,1,4,NA,4,3,3,"“Her” by Spike Jonze",1,3,3,3,3,3,2,2,2,2,3,2,2,2,2,2,3,3,1,2,"Cheez-its",1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,3,2,1,1,1,"91381",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"26","San Fernando",2,2,"San Fernando","91381",1.1320941575718,"nh_black","nh_black",0.442724626389808,0.845489762234009,1.60477753950546,1.1320941575718,0.50120596294906,0.423764510444068,0.680047768400169
136391646,1,2,0,1,0,2,20,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,2,3,4,4,4,4,4,4,4,5,5,3,4,3,1,3,NA,2,2,1,"The Office",2,3,3,4,4,3,3,2,3,3,2,2,2,2,3,3,4,4,4,2,"Quesadilla",5,4,3,2,1,1,1,1,1,3,1,3,3,2,2,3,3,5,3,5,4,"90026",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,"63","Downtown Los Angeles (SPA 4)",4,4,"Metro","90026",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,0.687491525901725,1.1320941575718,1.24177227010825,1.50962284637794,1.03785291419247
136392813,1,2,0,1,0,2,20,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,4,3,4,4,3,3,4,4,3,1,1,2,1,1,1,1,4,NA,4,4,4,"Westworld",1,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,3,3,4,"Potato Chips",6,1,1,1,6,6,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,"91702",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"60","Downtown Los Angeles (SPA 4)",4,3,"San Gabriel","91702",1.1320941575718,"nh_white","nh_white",2.68143771256302,1.21570023966338,1.5815947228455,1.1320941575718,3.03563996828528,3.69042823697616,5.8367618246415
136396401,1,2,0,1,0,2,21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,4,4,3,4,4,3,4,4,2,2,2,1,2,1,1,4,NA,3,3,3,"Your honor is a serie",2,3,4,4,3,3,2,2,2,2,2,2,2,2,3,3,3,3,2,3,"Skinny pop",1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,3,"90006",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"63","Downtown Los Angeles (SPA 4)",4,4,"Metro","90006",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.687491525901725,1.1320941575718,1.24177227010825,1.04990574140261,0.721801300209861
136398661,1,3,0,0,1,2,24,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,4,4,4,5,5,5,4,5,5,3,2,2,1,3,1,1,3,NA,3,4,2,"Interstellar",1,2,4,4,4,4,2,3,2,2,2,2,2,1,4,3,4,1,4,4,"The white cheese it’s",3,1,3,3,3,1,1,1,3,3,1,2,1,3,2,3,1,1,1,1,5,"90057",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,"67","Metro",4,4,"Metro","90057",1.1320941575718,"nh_black","nh_black",0.442724626389808,1.21570023966338,0.687491525901725,1.1320941575718,0.50120596294906,0.609316209277888,0.41889973047311
136399206,1,3,0,0,1,2,23,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,3,4,3,2,2,3,4,2,2,1,2,1,2,1,1,4,NA,3,3,3,"Grey's Anatomy",2,5,3,3,3,3,2,2,2,2,2,2,2,2,4,4,3,4,4,3,"Haribo",1,6,2,2,1,6,6,1,6,2,1,1,1,1,1,1,1,1,1,1,2,"90062",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"68","South Bay",8,6,"South","90062",1.1320941575718,"nh_asian","nh_asian",1.08363123302043,1.21570023966338,0.426520024006104,1.1320941575718,1.22677258786475,1.49138772907965,0.636106730009459
136402403,1,2,0,1,0,2,21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,2,2,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,3,NA,4,4,4,"I really been into west cost customs",2,5,3,3,4,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,"Frozen yogurt bites",2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,"90001",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,"75","San Gabriel Valley",3,6,"South","90001",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,0.426520024006104,1.1320941575718,1.24177227010825,1.50962284637794,0.64388437267728
